"organism";"seq";"address"
"Methanolobus profundi";"FOUJ01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOUJ01000012.1"
"Methanolobus profundi";"FOUJ01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOUJ01000013.1"
"Methanolobus profundi";"FOUJ01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOUJ01000014.1"
"Methanolobus profundi";"FOUJ01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOUJ01000015.1"
"Methanolobus profundi";"FOUJ01000016.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOUJ01000016.1"
"Methanolobus profundi";"FOUJ01000017.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOUJ01000017.1"
"Methanolobus profundi";"FOUJ01000018.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOUJ01000018.1"
"Methanolobus profundi";"NR_041665.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_041665.1"
"Methanolobus psychrophilus";"LP129972.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129972.1"
"Methanolobus psychrophilus";"LP128189.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128189.1"
"Methanolobus psychrophilus";"LP126826.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126826.1"
"Methanolobus psychrophilus";"LP126825.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126825.1"
"Methanolobus psychrophilus";"LP125736.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP125736.1"
"Methanolobus psychrophilus";"LP124567.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124567.1"
"Methanolobus psychrophilus";"EF202842.1";"https://www.ncbi.nlm.nih.gov/nuccore/EF202842.1"
"Methanolobus psychrophilus";"NC_018876.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_018876.1"
"Methanolobus psychrophilus";"NR_115986.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_115986.1"
"Methanolobus psychrophilus";"NR_103175.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103175.1"
"Methanolobus psychrophilus";"NR_102921.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102921.1"
"Methanolobus psychrophilus";"NR_103433.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103433.1"
"Methanolobus psychrophilus";"CP003083.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP003083.1"
"Methanolobus taylorii";"KT285308.1";"https://www.ncbi.nlm.nih.gov/nuccore/KT285308.1"
"Methanolobus taylorii";"NR_028238.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028238.1"
"Methanolobus taylorii";"U22243.1";"https://www.ncbi.nlm.nih.gov/nuccore/U22243.1"
"Methanolobus taylorii";"U20154.1";"https://www.ncbi.nlm.nih.gov/nuccore/U20154.1"
"Methanolobus tindarius";"NZ_AZAJ00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AZAJ00000000.1"
"Methanolobus tindarius";"NZ_AZAJ01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AZAJ01000001.1"
"Methanolobus tindarius";"NR_118733.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_118733.1"
"Methanolobus tindarius";"M59135.2";"https://www.ncbi.nlm.nih.gov/nuccore/M59135.2"
"Methanolobus tindarius";"AZAJ00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/AZAJ00000000.1"
"Methanolobus tindarius";"AZAJ01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/AZAJ01000001.1"
"Methanolobus tindarius";"U22244.1";"https://www.ncbi.nlm.nih.gov/nuccore/U22244.1"
"Methanolobus tindarius";"AJ011519.1";"https://www.ncbi.nlm.nih.gov/nuccore/AJ011519.1"
"Methanolobus tindarius";"X62862.1";"https://www.ncbi.nlm.nih.gov/nuccore/X62862.1"
"Methanolobus tindarius";"M34910.1";"https://www.ncbi.nlm.nih.gov/nuccore/M34910.1"
"Methanolobus vulcani";"FNCA00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA00000000.1"
"Methanolobus vulcani";"FNCA01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000001.1"
"Methanolobus vulcani";"FNCA01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000002.1"
"Methanolobus vulcani";"FNCA01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000003.1"
"Methanolobus vulcani";"FNCA01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000004.1"
"Methanolobus vulcani";"FNCA01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000005.1"
"Methanolobus vulcani";"FNCA01000006.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000006.1"
"Methanolobus vulcani";"FNCA01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000007.1"
"Methanolobus vulcani";"FNCA01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000008.1"
"Methanolobus vulcani";"FNCA01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000009.1"
"Methanolobus vulcani";"FNCA01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000010.1"
"Methanolobus vulcani";"FNCA01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000011.1"
"Methanolobus vulcani";"FNCA01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000012.1"
"Methanolobus vulcani";"FNCA01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000013.1"
"Methanolobus vulcani";"FNCA01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000014.1"
"Methanolobus vulcani";"FNCA01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000015.1"
"Methanolobus vulcani";"FNCA01000016.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000016.1"
"Methanolobus vulcani";"FNCA01000017.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000017.1"
"Methanolobus vulcani";"FNCA01000018.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000018.1"
"Methanolobus vulcani";"FNCA01000019.1";"https://www.ncbi.nlm.nih.gov/nuccore/FNCA01000019.1"
"Methanolobus zinderi";"EU715818.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU715818.1"
"Methanolobus zinderi";"NR_044558.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044558.1"
"Methanolobus zinderi";"EU711413.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU711413.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000026.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000026.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000025.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000025.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000024.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000024.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000023.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000023.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000022.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000022.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000021.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000021.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000020.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000020.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000019.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000019.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000018.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000018.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000017.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000017.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000016.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000016.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000015.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000014.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000013.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000012.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000011.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000010.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000009.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000008.1"
"Methanomassiliicoccus luminyensis";"NZ_CAJE01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJE01000007.1"
"Methanomethylovorans hollandica";"KX926561.1";"https://www.ncbi.nlm.nih.gov/nuccore/KX926561.1"
"Methanomethylovorans hollandica";"AY260442.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260442.1"
"Methanomethylovorans hollandica";"AY260437.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260437.1"
"Methanomethylovorans hollandica";"LP129973.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129973.1"
"Methanomethylovorans hollandica";"LP128190.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128190.1"
"Methanomethylovorans hollandica";"LP126829.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126829.1"
"Methanomethylovorans hollandica";"LP126828.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126828.1"
"Methanomethylovorans hollandica";"LP126827.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126827.1"
"Methanomethylovorans hollandica";"LP125737.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP125737.1"
"Methanomethylovorans hollandica";"LP124568.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124568.1"
"Methanomethylovorans hollandica";"NC_019977.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_019977.1"
"Methanomethylovorans hollandica";"NC_019972.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_019972.1"
"Methanomethylovorans hollandica";"CP003363.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP003363.1"
"Methanomethylovorans hollandica";"CP003362.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP003362.1"
"Methanomethylovorans hollandica";"NR_102558.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102558.1"
"Methanomethylovorans hollandica";"NR_102454.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102454.1"
"Methanomethylovorans hollandica";"NR_028174.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028174.1"
"Methanomethylovorans hollandica";"NR_102648.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102648.1"
"Methanomethylovorans hollandica";"AF120163.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF120163.1"
"Methanomethylovorans hollandica";"AY260433.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260433.1"
"Methanomethylovorans thermophila";"AY672820.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY672820.1"
"Methanomethylovorans thermophila";"KP109831.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP109831.1"
"Methanomethylovorans thermophila";"NR_043089.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_043089.1"
"Methanomethylovorans thermophila";"AY672821.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY672821.1"
"Methanomethylovorans uponensis";"NR_133781.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_133781.1"
"Methanomethylovorans uponensis";"KC876049.1";"https://www.ncbi.nlm.nih.gov/nuccore/KC876049.1"
"Methanomethylovorans uponensis";"KC876048.1";"https://www.ncbi.nlm.nih.gov/nuccore/KC876048.1"
"Methanomicrobium mobile";"AF414044.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414044.1"
"Methanomicrobium mobile";"NZ_JOMF00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF00000000.1"
"Methanomicrobium mobile";"NZ_JOMF01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000012.1"
"Methanomicrobium mobile";"NZ_JOMF01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000011.1"
"Methanomicrobium mobile";"NZ_JOMF01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000010.1"
"Methanomicrobium mobile";"NZ_JOMF01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000009.1"
"Methanomicrobium mobile";"NZ_JOMF01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000008.1"
"Methanomicrobium mobile";"NZ_JOMF01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000007.1"
"Methanomicrobium mobile";"NZ_JOMF01000006.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000006.1"
"Methanomicrobium mobile";"NZ_JOMF01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000005.1"
"Methanomicrobium mobile";"NZ_JOMF01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000004.1"
"Methanomicrobium mobile";"NZ_JOMF01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000003.1"
"Methanomicrobium mobile";"NZ_JOMF01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000002.1"
"Methanomicrobium mobile";"NZ_JOMF01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JOMF01000001.1"
"Methanomicrobium mobile";"NR_044726.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044726.1"
"Methanomicrobium mobile";"JOMF01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/JOMF01000001.1"
"Methanomicrobium mobile";"JOMF01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/JOMF01000002.1"
"Methanomicrobium mobile";"JOMF01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/JOMF01000003.1"
"Methanomicrobium mobile";"JOMF01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/JOMF01000004.1"
"Methanomicrobium mobile";"JOMF01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/JOMF01000005.1"
"Methanomicrococcus blatticola";"NR_115170.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_115170.1"
"Methanomicrococcus blatticola";"NR_028184.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028184.1"
"Methanomicrococcus blatticola";"JQ268021.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268021.1"
"Methanomicrococcus blatticola";"JQ268020.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268020.1"
"Methanomicrococcus blatticola";"JQ268019.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268019.1"
"Methanomicrococcus blatticola";"JQ268018.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268018.1"
"Methanomicrococcus blatticola";"JQ268017.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268017.1"
"Methanomicrococcus blatticola";"JQ268016.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268016.1"
"Methanomicrococcus blatticola";"JQ268015.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268015.1"
"Methanomicrococcus blatticola";"JQ268014.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268014.1"
"Methanomicrococcus blatticola";"JQ268013.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268013.1"
"Methanomicrococcus blatticola";"JQ268012.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268012.1"
"Methanomicrococcus blatticola";"JQ268011.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268011.1"
"Methanomicrococcus blatticola";"JQ268010.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ268010.1"
"Methanomicrococcus blatticola";"JQ267995.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ267995.1"
"Methanomicrococcus blatticola";"AY196680.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY196680.1"
"Methanomicrococcus blatticola";"AJ238002.1";"https://www.ncbi.nlm.nih.gov/nuccore/AJ238002.1"
"Methanoplanus endosymbiosus";"NR_112751.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_112751.1"
"Methanoplanus endosymbiosus";"NR_104738.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_104738.1"
"Methanoplanus endosymbiosus";"FR733674.1";"https://www.ncbi.nlm.nih.gov/nuccore/FR733674.1"
"Methanoplanus endosymbiosus";"AB370248.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB370248.1"
"Methanoplanus endosymbiosus";"Z29435.1";"https://www.ncbi.nlm.nih.gov/nuccore/Z29435.1"
"Methanoplanus limicola";"LP129325.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129325.1"
"Methanoplanus limicola";"LP128440.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128440.1"
"Methanoplanus limicola";"LP128439.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128439.1"
"Methanoplanus limicola";"LP127149.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP127149.1"
"Methanoplanus limicola";"LP127148.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP127148.1"
"Methanoplanus limicola";"LP127147.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP127147.1"
"Methanoplanus limicola";"LP126070.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126070.1"
"Methanoplanus limicola";"LP126069.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126069.1"
"Methanoplanus limicola";"LP124938.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124938.1"
"Methanoplanus limicola";"LP124937.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124937.1"
"Methanoplanus limicola";"NZ_CM001436.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CM001436.1"
"Methanoplanus limicola";"NZ_AHKP00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AHKP00000000.1"
"Methanoplanus limicola";"CM001436.1";"https://www.ncbi.nlm.nih.gov/nuccore/CM001436.1"
"Methanoplanus limicola";"NR_044727.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044727.1"
"Methanoplanus limicola";"M59143.1";"https://www.ncbi.nlm.nih.gov/nuccore/M59143.1"
"Methanoplanus limicola";"AB703642.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB703642.1"
"Methanoplanus limicola";"AHKP01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/AHKP01000001.1"
"Methanoplanus limicola";"AHKP01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/AHKP01000002.1"
"Methanoplanus limicola";"AHKP01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/AHKP01000003.1"
"Methanoplanus limicola";"AHKP01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/AHKP01000004.1"
"Methanoplanus petrolearius";"NC_014507.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_014507.1"
"Methanoplanus petrolearius";"NR_103233.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103233.1"
"Methanoplanus petrolearius";"NR_103068.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103068.1"
"Methanoplanus petrolearius";"NR_102902.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102902.1"
"Methanoplanus petrolearius";"NR_028240.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028240.1"
"Methanoplanus petrolearius";"CP002117.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP002117.1"
"Methanoplanus petrolearius";"U76631.1";"https://www.ncbi.nlm.nih.gov/nuccore/U76631.1"
"Methanoplanus petrolearius";"AY196681.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY196681.1"
"Methanopyrus kandleri";"AF414042.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414042.1"
"Methanopyrus kandleri";"HG323570.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323570.1"
"Methanopyrus kandleri";"NR_076180.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_076180.1"
"Methanopyrus kandleri";"NR_074539.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_074539.1"
"Methanopyrus kandleri";"NR_075131.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_075131.1"
"Methanopyrus kandleri";"JC250984.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250984.1"
"Methanopyrus kandleri";"JC250982.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250982.1"
"Methanopyrus kandleri";"JC250980.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250980.1"
"Methanopyrus kandleri";"JC250978.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250978.1"
"Methanopyrus kandleri";"JC250976.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250976.1"
"Methanopyrus kandleri";"JC250974.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250974.1"
"Methanopyrus kandleri";"JC250972.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250972.1"
"Methanopyrus kandleri";"JC250970.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250970.1"
"Methanopyrus kandleri";"JC250968.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250968.1"
"Methanopyrus kandleri";"JC250967.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC250967.1"
"Methanopyrus kandleri";"AE009439.1";"https://www.ncbi.nlm.nih.gov/nuccore/AE009439.1"
"Methanopyrus kandleri";"3ADD_D";"https://www.ncbi.nlm.nih.gov/nuccore/3ADD_D"
"Methanopyrus kandleri";"3ADD_C";"https://www.ncbi.nlm.nih.gov/nuccore/3ADD_C"
"Methanopyrus kandleri";"3ADC_D";"https://www.ncbi.nlm.nih.gov/nuccore/3ADC_D"
"Methanopyrus kandleri";"3ADC_C";"https://www.ncbi.nlm.nih.gov/nuccore/3ADC_C"
"Methanoregula boonei";"EU887826.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU887826.1"
"Methanoregula boonei";"EU887821.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU887821.1"
"Methanoregula boonei";"EU887810.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU887810.1"
"Methanoregula boonei";"NC_009712.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_009712.1"
"Methanoregula boonei";"HG985337.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985337.1"
"Methanoregula boonei";"HG985336.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985336.1"
"Methanoregula boonei";"HG985335.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985335.1"
"Methanoregula boonei";"HG985334.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985334.1"
"Methanoregula boonei";"HG985333.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985333.1"
"Methanoregula boonei";"HG985332.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985332.1"
"Methanoregula boonei";"HG985331.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985331.1"
"Methanoregula boonei";"HG985330.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985330.1"
"Methanoregula boonei";"HG985329.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985329.1"
"Methanoregula boonei";"HG985328.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985328.1"
"Methanoregula boonei";"HG985327.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985327.1"
"Methanoregula boonei";"HG985326.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985326.1"
"Methanoregula boonei";"HG985325.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985325.1"
"Methanoregula boonei";"HG985324.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985324.1"
"Methanoregula boonei";"HG985323.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985323.1"
"Methanoregula boonei";"HG985322.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985322.1"
"Methanoregula formicica";"NC_019943.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_019943.1"
"Methanoregula formicica";"KP109829.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP109829.1"
"Methanoregula formicica";"NR_112877.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_112877.1"
"Methanoregula formicica";"NR_102556.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102556.1"
"Methanoregula formicica";"NR_102441.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102441.1"
"Methanoregula formicica";"NR_102649.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102649.1"
"Methanoregula formicica";"CP003167.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP003167.1"
"Methanoregula formicica";"KF431942.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF431942.1"
"Methanoregula formicica";"AB479390.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB479390.1"
"Methanoregula formicica";"AB479391.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB479391.1"
"Methanosaeta concilii";"M63968.2";"https://www.ncbi.nlm.nih.gov/nuccore/M63968.2"
"Methanosaeta concilii";"AH003994.2";"https://www.ncbi.nlm.nih.gov/nuccore/AH003994.2"
"Methanosaeta concilii";"AH003993.2";"https://www.ncbi.nlm.nih.gov/nuccore/AH003993.2"
"Methanosaeta concilii";"AH003992.2";"https://www.ncbi.nlm.nih.gov/nuccore/AH003992.2"
"Methanosaeta concilii";"AH003991.2";"https://www.ncbi.nlm.nih.gov/nuccore/AH003991.2"
"Methanosaeta concilii";"CP002566.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP002566.1"
"Methanosaeta concilii";"AF414037.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414037.1"
"Methanosaeta concilii";"AF313803.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF313803.1"
"Methanosaeta concilii";"AF313802.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF313802.1"
"Methanosaeta concilii";"KX261417.1";"https://www.ncbi.nlm.nih.gov/nuccore/KX261417.1"
"Methanosaeta concilii";"LQ023420.1";"https://www.ncbi.nlm.nih.gov/nuccore/LQ023420.1"
"Methanosaeta concilii";"NC_015416.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_015416.1"
"Methanosaeta concilii";"NC_015430.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_015430.1"
"Methanosaeta concilii";"KM408635.1";"https://www.ncbi.nlm.nih.gov/nuccore/KM408635.1"
"Methanosaeta concilii";"NR_104707.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_104707.1"
"Methanosaeta concilii";"NR_103125.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103125.1"
